0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
20,120,50,67,80,205,110,58,140,448,170,134,200,57,230,109,260,95,290,186,,,,,,,,,
21,99,51,170,81,160,111,58,141,77,171,160,201,199,231,70,261,106,291,105,,,,,,,,,
22,104,52,80,82,52,112,201,142,113,172,498,202,140,232,137,262,50,292,96,,,,,,,,,
23,620,53,124,83,275,113,91,143,248,173,25,203,122,233,442,263,237,293,132,,,,,,,,,
24,141,54,22,84,396,114,29,144,484,174,246,204,140,234,95,264,131,294,71,,,,,,,,,
25,147,55,74,85,103,115,285,145,234,175,592,205,400,235,192,265,25,295,57,,,,,,,,,
26,143,56,109,86,57,116,252,146,92,176,668,206,16,236,60,266,338,296,627,,,,,,,,,
27,361,57,264,87,91,117,64,147,90,177,205,207,569,237,190,267,155,297,164,,,,,,,,,
28,70,58,88,88,45,118,16,148,233,178,628,208,185,238,133,268,137,298,542,,,,,,,,,
29,112,59,488,89,124,119,159,149,153,179,72,209,230,239,300,269,214,299,177,,,,,,,,,
30,251,60,364,90,148,120,253,150,193,180,70,210,201,240,129,270,155,300,61,,,,,,,,,
Centre:,441801,SARYU,DEVI,SARASWATI,VIDYA,"MANDIR,",SARYU,DEVI,SARASWATI,VIDYA,MANDIR,I,C,KESHAV,NAGAR,AMETHI,PIN,CODE,"227405,","AMETHI,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,
301,40,331,298,361,125,,,,,,,,,,,,,,,,,,,,,,,
302,581,332,186,362,50,,,,,,,,,,,,,,,,,,,,,,,
303,328,333,49,363,70,,,,,,,,,,,,,,,,,,,,,,,
304,15,334,27,364,103,,,,,,,,,,,,,,,,,,,,,,,
305,54,335,208,365,60,,,,,,,,,,,,,,,,,,,,,,,
306,95,336,282,366,315,,,,,,,,,,,,,,,,,,,,,,,
307,156,337,254,367,50,,,,,,,,,,,,,,,,,,,,,,,
308,332,338,248,368,212,,,,,,,,,,,,,,,,,,,,,,,
309,153,339,183,369,70,,,,,,,,,,,,,,,,,,,,,,,
310,220,340,132,370,90,,,,,,,,,,,,,,,,,,,,,,,
311,88,341,189,371,143,,,,,,,,,,,,,,,,,,,,,,,
312,93,342,44,372,171,,,,,,,,,,,,,,,,,,,,,,,
313,23,343,60,373,80,,,,,,,,,,,,,,,,,,,,,,,
314,306,344,82,,,,,,,,,,,,,,,,,,,,,,,,,
315,81,345,104,,,,,,,,,,,,,,,,,,,,,,,,,
316,115,346,109,,,,,,,,,,,,,,,,,,,,,,,,,
317,50,347,152,,,,,,,,,,,,,,,,,,,,,,,,,
318,197,348,116,,,,,,,,,,,,,,,,,,,,,,,,,
319,204,349,366,,,,,,,,,,,,,,,,,,,,,,,,,
320,592,350,159,,,,,,,,,,,,,,,,,,,,,,,,,
321,303,351,200,,,,,,,,,,,,,,,,,,,,,,,,,
322,37,352,55,,,,,,,,,,,,,,,,,,,,,,,,,
323,60,353,53,,,,,,,,,,,,,,,,,,,,,,,,,
324,101,354,98,,,,,,,,,,,,,,,,,,,,,,,,,
325,23,355,106,,,,,,,,,,,,,,,,,,,,,,,,,
326,190,356,172,,,,,,,,,,,,,,,,,,,,,,,,,
327,350,357,175,,,,,,,,,,,,,,,,,,,,,,,,,
328,61,358,123,,,,,,,,,,,,,,,,,,,,,,,,,
329,114,359,17,,,,,,,,,,,,,,,,,,,,,,,,,
330,161,360,388,,,,,,,,,,,,,,,,,,,,,,,,,
