0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
301,312,331,168,361,159,391,448,421,255,451,219,481,481,511,413,541,242,571,200,,,,,,,,,
302,216,332,246,362,51,392,139,422,208,452,97,482,101,512,260,542,129,572,345,,,,,,,,,
303,320,333,635,363,320,393,148,423,565,453,90,483,226,513,202,543,135,573,236,,,,,,,,,
304,401,334,86,364,229,394,285,424,180,454,343,484,322,514,88,544,88,574,105,,,,,,,,,
305,283,335,118,365,185,395,105,425,195,455,474,485,130,515,174,545,330,575,324,,,,,,,,,
306,250,336,533,366,84,396,403,426,467,456,564,486,105,516,235,546,115,576,105,,,,,,,,,
307,477,337,9,367,129,397,240,427,133,457,141,487,169,517,281,547,152,577,131,,,,,,,,,
308,104,338,413,368,200,398,174,428,100,458,71,488,636,518,114,548,146,578,290,,,,,,,,,
309,299,339,30,369,686,399,383,429,112,459,139,489,164,519,67,549,173,579,177,,,,,,,,,
310,401,340,154,370,467,400,382,430,295,460,201,490,305,520,184,550,64,580,191,,,,,,,,,
311,283,341,33,371,81,401,122,431,129,461,429,491,171,521,455,551,381,581,170,,,,,,,,,
312,132,342,419,372,427,402,131,432,111,462,317,492,281,522,200,552,246,582,125,,,,,,,,,
313,285,343,169,373,114,403,372,433,304,463,217,493,163,523,207,553,489,583,115,,,,,,,,,
314,202,344,128,374,70,404,60,434,142,464,345,494,59,524,75,554,40,584,30,,,,,,,,,
315,105,345,133,375,100,405,75,435,107,465,44,495,188,525,81,555,159,585,70,,,,,,,,,
316,117,346,631,376,172,406,83,436,132,466,667,496,662,526,81,556,148,586,585,,,,,,,,,
317,592,347,31,377,106,407,432,437,219,467,488,497,491,527,326,557,171,587,63,,,,,,,,,
318,15,348,276,378,107,408,74,438,226,468,229,498,73,528,137,558,361,588,308,,,,,,,,,
319,530,349,117,379,199,409,235,439,73,469,187,499,165,529,321,559,90,589,160,,,,,,,,,
320,295,350,120,380,328,410,223,440,140,470,308,500,80,530,36,560,138,590,175,,,,,,,,,
321,153,351,406,381,122,411,443,441,162,471,97,501,213,531,407,561,211,591,222,,,,,,,,,
322,326,352,226,382,125,412,619,442,72,472,287,502,60,532,275,562,466,592,94,,,,,,,,,
323,613,353,204,383,119,413,386,443,68,473,208,503,265,533,193,563,77,593,570,,,,,,,,,
324,45,354,381,384,589,414,121,444,53,474,133,504,313,534,212,564,295,594,473,,,,,,,,,
325,60,355,51,385,125,415,181,445,106,475,326,505,149,535,245,565,45,595,74,,,,,,,,,
326,392,356,316,386,150,416,278,446,586,476,508,506,268,536,117,566,33,596,210,,,,,,,,,
327,257,357,505,387,219,417,235,447,165,477,88,507,447,537,48,567,47,597,84,,,,,,,,,
328,50,358,176,388,460,418,290,448,68,478,200,508,515,538,90,568,194,598,154,,,,,,,,,
329,247,359,380,389,120,419,117,449,430,479,131,509,351,539,480,569,378,599,89,,,,,,,,,
330,43,360,239,390,182,420,124,450,318,480,234,510,139,540,94,570,195,600,92,,,,,,,,,
Centre:,450104,SHRI,GURU,RAM,RAI,PUBLIC,SCHOOL,[RACE,"COURSE],",SHRI,GURU,RAM,RAI,PUBLIC,SCHOOL,RACE,COURSE,NEAR,POLICE,LINE,"DEHRADUN,","DEHRADUN,",NEET,(UG),2024,Page,No.,3
UTTARAKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,
601,537,631,604,661,106,691,232,,,,,,,,,,,,,,,,,,,,,
602,119,632,231,662,211,692,95,,,,,,,,,,,,,,,,,,,,,
603,60,633,53,663,220,693,272,,,,,,,,,,,,,,,,,,,,,
604,108,634,362,664,69,694,80,,,,,,,,,,,,,,,,,,,,,
605,47,635,153,665,150,695,81,,,,,,,,,,,,,,,,,,,,,
606,172,636,111,666,181,696,348,,,,,,,,,,,,,,,,,,,,,
607,268,637,217,667,154,697,70,,,,,,,,,,,,,,,,,,,,,
608,85,638,468,668,65,698,649,,,,,,,,,,,,,,,,,,,,,
609,478,639,376,669,125,699,70,,,,,,,,,,,,,,,,,,,,,
610,374,640,293,670,167,700,122,,,,,,,,,,,,,,,,,,,,,
611,632,641,110,671,640,701,237,,,,,,,,,,,,,,,,,,,,,
612,142,642,402,672,116,702,406,,,,,,,,,,,,,,,,,,,,,
613,130,643,284,673,340,703,317,,,,,,,,,,,,,,,,,,,,,
614,133,644,329,674,379,704,120,,,,,,,,,,,,,,,,,,,,,
615,150,645,321,675,189,705,153,,,,,,,,,,,,,,,,,,,,,
616,79,646,223,676,172,706,198,,,,,,,,,,,,,,,,,,,,,
617,364,647,233,677,539,707,549,,,,,,,,,,,,,,,,,,,,,
618,390,648,319,678,268,,,,,,,,,,,,,,,,,,,,,,,
619,309,649,141,679,190,,,,,,,,,,,,,,,,,,,,,,,
620,106,650,311,680,207,,,,,,,,,,,,,,,,,,,,,,,
621,403,651,529,681,318,,,,,,,,,,,,,,,,,,,,,,,
622,264,652,340,682,245,,,,,,,,,,,,,,,,,,,,,,,
623,176,653,168,683,132,,,,,,,,,,,,,,,,,,,,,,,
624,141,654,92,684,339,,,,,,,,,,,,,,,,,,,,,,,
625,543,655,235,685,580,,,,,,,,,,,,,,,,,,,,,,,
626,248,656,57,686,127,,,,,,,,,,,,,,,,,,,,,,,
627,99,657,50,687,435,,,,,,,,,,,,,,,,,,,,,,,
628,188,658,32,688,218,,,,,,,,,,,,,,,,,,,,,,,
629,603,659,56,689,166,,,,,,,,,,,,,,,,,,,,,,,
630,199,660,171,690,285,,,,,,,,,,,,,,,,,,,,,,,
