0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
28,151,58,445,88,583,118,75,148,266,178,143,208,118,238,86,268,356,298,60,,,,,,,,,,
29,101,59,90,89,122,119,238,149,35,179,134,209,113,239,71,269,437,299,-5,,,,,,,,,,
30,303,60,73,90,44,120,185,150,299,180,60,210,112,240,237,270,57,300,419,,,,,,,,,,
Centre:,311820,BHARATI,V,PEETH,ENG,MED,SCH,NAVI,MUMBAI,THANE,"MR,",BHARATI,VIDYAPEETH,ENG,MEDIUM,SCHOOL,SEC,3,CBD,NAVI,MUMBAI,THANE,"MAHARASHTRA,",NEET,(UG),2024,Page,No.,2
"THANE,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,,,
301,371,331,155,,,,,,,,,,,,,,,,,,,,,,,,,,
302,120,332,99,,,,,,,,,,,,,,,,,,,,,,,,,,
303,137,333,663,,,,,,,,,,,,,,,,,,,,,,,,,,
304,290,334,84,,,,,,,,,,,,,,,,,,,,,,,,,,
305,672,335,180,,,,,,,,,,,,,,,,,,,,,,,,,,
306,76,336,363,,,,,,,,,,,,,,,,,,,,,,,,,,
307,53,337,216,,,,,,,,,,,,,,,,,,,,,,,,,,
308,110,338,90,,,,,,,,,,,,,,,,,,,,,,,,,,
309,160,339,230,,,,,,,,,,,,,,,,,,,,,,,,,,
310,342,340,51,,,,,,,,,,,,,,,,,,,,,,,,,,
311,185,341,287,,,,,,,,,,,,,,,,,,,,,,,,,,
312,80,342,404,,,,,,,,,,,,,,,,,,,,,,,,,,
313,207,343,111,,,,,,,,,,,,,,,,,,,,,,,,,,
314,258,344,44,,,,,,,,,,,,,,,,,,,,,,,,,,
315,145,345,288,,,,,,,,,,,,,,,,,,,,,,,,,,
316,25,346,479,,,,,,,,,,,,,,,,,,,,,,,,,,
317,168,347,181,,,,,,,,,,,,,,,,,,,,,,,,,,
318,409,348,184,,,,,,,,,,,,,,,,,,,,,,,,,,
319,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
