0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
323,376,353,73,383,324,413,329,443,140,473,616,503,333,533,592,563,113,593,431,,,,,,,,,,,
324,193,354,318,384,192,414,166,444,143,474,335,504,306,534,301,564,169,594,223,,,,,,,,,,,
325,217,355,152,385,137,415,163,445,180,475,149,505,117,535,275,565,603,595,85,,,,,,,,,,,
326,184,356,175,386,97,416,128,446,195,476,46,506,194,536,65,566,227,596,121,,,,,,,,,,,
327,312,357,627,387,246,417,70,447,174,477,236,507,525,537,470,567,525,597,224,,,,,,,,,,,
328,136,358,106,388,582,418,453,448,385,478,613,508,576,538,174,568,120,598,288,,,,,,,,,,,
329,81,359,115,389,348,419,123,449,644,479,343,509,170,539,15,569,80,599,91,,,,,,,,,,,
330,309,360,260,390,630,420,247,450,168,480,215,510,202,540,165,570,65,600,443,,,,,,,,,,,
Centre:,440704,D,P,VIDYA,NIKETAN,D,P,DUBEY,MARG,KANPUR,"UP,",DURGA,PRASAD,VIDYA,NIKETAN,S-11,G-BLOCK,GUJAINI,DURGA,PRASAD,DUBEY,MARG,KANPUR,UTTAR,NEET,(UG),2024,Page,No.,3
"PRADESH,","KANPUR,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
601,94,631,144,661,383,691,65,721,226,751,178,781,71,811,77,841,30,871,506,,,,,,,,,,,
602,203,632,274,662,360,692,418,722,369,752,164,782,140,812,218,842,405,872,111,,,,,,,,,,,
603,164,633,143,663,195,693,202,723,344,753,299,783,174,813,159,843,246,873,349,,,,,,,,,,,
604,304,634,154,664,370,694,622,724,253,754,32,784,55,814,344,844,471,874,427,,,,,,,,,,,
605,65,635,97,665,60,695,138,725,337,755,252,785,122,815,266,845,50,875,74,,,,,,,,,,,
606,190,636,593,666,491,696,65,726,193,756,352,786,255,816,178,846,422,876,131,,,,,,,,,,,
607,146,637,565,667,184,697,402,727,101,757,98,787,67,817,60,847,77,877,9,,,,,,,,,,,
608,60,638,332,668,526,698,379,728,378,758,523,788,361,818,348,848,91,878,208,,,,,,,,,,,
609,101,639,266,669,110,699,319,729,399,759,516,789,243,819,516,849,110,879,178,,,,,,,,,,,
610,68,640,322,670,227,700,312,730,615,760,52,790,215,820,212,850,152,880,454,,,,,,,,,,,
611,65,641,410,671,0,701,207,731,406,761,109,791,206,821,71,851,35,881,152,,,,,,,,,,,
612,66,642,125,672,109,702,490,732,330,762,194,792,317,822,333,852,444,882,95,,,,,,,,,,,
613,109,643,158,673,344,703,166,733,674,763,323,793,159,823,54,853,110,883,74,,,,,,,,,,,
614,304,644,255,674,331,704,306,734,662,764,386,794,318,824,238,854,692,884,58,,,,,,,,,,,
615,437,645,120,675,75,705,60,735,110,765,424,795,235,825,574,855,62,885,44,,,,,,,,,,,
616,86,646,188,676,390,706,48,736,94,766,85,796,92,826,189,856,281,886,130,,,,,,,,,,,
617,74,647,293,677,263,707,79,737,15,767,169,797,231,827,132,857,266,887,64,,,,,,,,,,,
618,48,648,60,678,156,708,10,738,150,768,14,798,620,828,416,858,72,888,639,,,,,,,,,,,
619,294,649,94,679,140,709,470,739,87,769,151,799,158,829,250,859,136,889,202,,,,,,,,,,,
620,67,650,672,680,130,710,372,740,212,770,480,800,174,830,230,860,75,890,509,,,,,,,,,,,
621,71,651,27,681,401,711,215,741,512,771,216,801,201,831,208,861,119,891,36,,,,,,,,,,,
622,301,652,318,682,77,712,115,742,230,772,124,802,354,832,151,862,86,892,101,,,,,,,,,,,
623,204,653,270,683,149,713,182,743,26,773,75,803,128,833,187,863,104,893,67,,,,,,,,,,,
624,74,654,118,684,136,714,174,744,235,774,309,804,212,834,127,864,70,894,486,,,,,,,,,,,
625,356,655,89,685,104,715,44,745,30,775,271,805,245,835,191,865,327,895,422,,,,,,,,,,,
626,49,656,165,686,196,716,188,746,618,776,254,806,262,836,413,866,205,896,55,,,,,,,,,,,
627,295,657,108,687,108,717,69,747,395,777,106,807,332,837,568,867,213,897,492,,,,,,,,,,,
628,700,658,437,688,455,718,195,748,164,778,245,808,174,838,326,868,134,898,46,,,,,,,,,,,
629,37,659,320,689,510,719,266,749,244,779,180,809,110,839,124,869,235,899,115,,,,,,,,,,,
630,484,660,268,690,473,720,169,750,135,780,250,810,173,840,50,870,500,900,487,,,,,,,,,,,
Centre:,440704,D,P,VIDYA,NIKETAN,D,P,DUBEY,MARG,KANPUR,"UP,",DURGA,PRASAD,VIDYA,NIKETAN,S-11,G-BLOCK,GUJAINI,DURGA,PRASAD,DUBEY,MARG,KANPUR,UTTAR,NEET,(UG),2024,Page,No.,4
"PRADESH,","KANPUR,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,374,931,407,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
