0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,437,331,435,361,102,391,72,421,352,451,218,481,60,511,386,541,61,571,221,,,,,,,,,,,
302,273,332,342,362,310,392,115,422,244,452,632,482,41,512,66,542,249,572,30,,,,,,,,,,,
303,128,333,379,363,361,393,252,423,119,453,250,483,153,513,176,543,318,573,47,,,,,,,,,,,
304,55,334,196,364,158,394,303,424,105,454,160,484,190,514,89,544,324,574,204,,,,,,,,,,,
305,275,335,210,365,67,395,41,425,364,455,150,485,117,515,313,545,524,575,174,,,,,,,,,,,
306,164,336,232,366,236,396,331,426,80,456,247,486,120,516,214,546,296,576,94,,,,,,,,,,,
307,282,337,170,367,106,397,298,427,-4,457,206,487,71,517,450,547,139,577,158,,,,,,,,,,,
308,311,338,374,368,75,398,200,428,73,458,461,488,416,518,105,548,433,578,80,,,,,,,,,,,
309,350,339,96,369,134,399,202,429,21,459,328,489,9,519,118,549,130,579,97,,,,,,,,,,,
310,313,340,120,370,472,400,278,430,81,460,17,490,227,520,215,550,228,580,133,,,,,,,,,,,
311,70,341,428,371,135,401,150,431,441,461,352,491,47,521,143,551,93,581,31,,,,,,,,,,,
312,91,342,339,372,294,402,292,432,10,462,475,492,145,522,137,552,70,582,140,,,,,,,,,,,
313,50,343,166,373,65,403,88,433,179,463,317,493,95,523,80,553,108,583,410,,,,,,,,,,,
314,125,344,234,374,380,404,409,434,55,464,209,494,80,524,255,554,136,584,605,,,,,,,,,,,
315,350,345,30,375,110,405,527,435,57,465,281,495,81,525,409,555,121,585,143,,,,,,,,,,,
316,208,346,148,376,63,406,177,436,101,466,48,496,254,526,227,556,141,586,83,,,,,,,,,,,
317,450,347,162,377,116,407,96,437,200,467,121,497,316,527,33,557,60,587,178,,,,,,,,,,,
318,384,348,110,378,65,408,88,438,285,468,257,498,116,528,53,558,110,588,31,,,,,,,,,,,
319,455,349,117,379,63,409,102,439,343,469,107,499,115,529,149,559,70,589,270,,,,,,,,,,,
320,311,350,145,380,43,410,117,440,243,470,328,500,536,530,350,560,322,590,165,,,,,,,,,,,
321,389,351,434,381,25,411,120,441,79,471,224,501,120,531,151,561,469,591,91,,,,,,,,,,,
322,203,352,21,382,191,412,387,442,73,472,231,502,80,532,110,562,206,592,65,,,,,,,,,,,
323,315,353,40,383,64,413,346,443,266,473,66,503,39,533,121,563,602,593,166,,,,,,,,,,,
324,45,354,20,384,66,414,370,444,351,474,85,504,80,534,88,564,80,594,106,,,,,,,,,,,
325,436,355,436,385,248,415,325,445,142,475,117,505,208,535,30,565,139,595,122,,,,,,,,,,,
326,433,356,121,386,134,416,610,446,127,476,416,506,81,536,430,566,135,596,149,,,,,,,,,,,
327,78,357,242,387,202,417,341,447,176,477,125,507,419,537,588,567,513,597,86,,,,,,,,,,,
328,85,358,58,388,345,418,278,448,469,478,258,508,620,538,76,568,40,598,81,,,,,,,,,,,
329,49,359,169,389,219,419,114,449,77,479,171,509,13,539,110,569,39,599,165,,,,,,,,,,,
330,153,360,94,390,83,420,71,450,642,480,216,510,555,540,141,570,33,600,426,,,,,,,,,,,
Centre:,440903,R,S,M,S,VIDYA,MANDIR,MADHAV,KUNJ,MEERUT,"UP,",RADHEY,SHYAM,MORARKA,SARASWATI,VIDYA,MANDIR,MADHAV,KUNJ,E-2,4C,SHATABDI,NGR,MEERUT,NEET,(UG),2024,Page,No.,3
UTTAR,"PRADESH,","MEERUT,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,50,631,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,443,632,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,140,633,424,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,305,634,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,125,635,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,259,636,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,101,637,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,105,638,250,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,159,639,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,135,640,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,596,641,197,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,401,642,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,458,643,225,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,258,644,305,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,261,645,204,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,375,646,531,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,92,647,352,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,397,648,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,91,649,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,392,650,239,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,66,651,204,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,168,652,491,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,206,653,218,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
