0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
304,218,334,459,,,,,,,,,,,,,,,,,,,,,,,,,,
305,185,335,145,,,,,,,,,,,,,,,,,,,,,,,,,,
306,397,336,134,,,,,,,,,,,,,,,,,,,,,,,,,,
307,289,337,60,,,,,,,,,,,,,,,,,,,,,,,,,,
308,227,338,156,,,,,,,,,,,,,,,,,,,,,,,,,,
309,136,339,421,,,,,,,,,,,,,,,,,,,,,,,,,,
310,60,340,139,,,,,,,,,,,,,,,,,,,,,,,,,,
311,342,341,402,,,,,,,,,,,,,,,,,,,,,,,,,,
312,337,342,313,,,,,,,,,,,,,,,,,,,,,,,,,,
313,60,343,91,,,,,,,,,,,,,,,,,,,,,,,,,,
314,45,344,92,,,,,,,,,,,,,,,,,,,,,,,,,,
315,99,345,267,,,,,,,,,,,,,,,,,,,,,,,,,,
316,189,346,63,,,,,,,,,,,,,,,,,,,,,,,,,,
317,217,347,22,,,,,,,,,,,,,,,,,,,,,,,,,,
318,253,348,174,,,,,,,,,,,,,,,,,,,,,,,,,,
319,50,349,37,,,,,,,,,,,,,,,,,,,,,,,,,,
320,71,350,289,,,,,,,,,,,,,,,,,,,,,,,,,,
321,46,351,87,,,,,,,,,,,,,,,,,,,,,,,,,,
322,183,352,102,,,,,,,,,,,,,,,,,,,,,,,,,,
323,220,353,289,,,,,,,,,,,,,,,,,,,,,,,,,,
324,427,354,95,,,,,,,,,,,,,,,,,,,,,,,,,,
325,52,355,77,,,,,,,,,,,,,,,,,,,,,,,,,,
326,19,356,20,,,,,,,,,,,,,,,,,,,,,,,,,,
327,225,357,102,,,,,,,,,,,,,,,,,,,,,,,,,,
328,50,358,90,,,,,,,,,,,,,,,,,,,,,,,,,,
329,51,359,261,,,,,,,,,,,,,,,,,,,,,,,,,,
330,71,360,452,,,,,,,,,,,,,,,,,,,,,,,,,,
