0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
625,279,655,186,685,222,715,76,745,335,775,195,805,540,835,224,865,121,895,49,,,,,,,,
626,457,656,563,686,104,716,188,746,475,776,114,806,307,836,263,866,433,896,492,,,,,,,,
627,139,657,71,687,290,717,60,747,662,777,206,807,314,837,262,867,114,897,423,,,,,,,,
628,518,658,62,688,250,718,350,748,296,778,109,808,287,838,434,868,210,898,404,,,,,,,,
629,459,659,286,689,128,719,293,749,225,779,120,809,308,839,236,869,203,899,419,,,,,,,,
630,313,660,25,690,195,720,636,750,606,780,581,810,157,840,408,870,66,900,169,,,,,,,,
Centre:,200101,MAHARAJA,AGRASEN,INSTITUTE,OF,"TECHNOLOGY,",PLOT,NO,"1,",CH,BHIM,SINGH,NAMBARDAR,"MARG,",SECTOR,"22,",PSP,"AREA,",ROHINI,"DELHI,",DELHI/NEW,NEET,(UG),2024,Page,No.,4
"DELHI,",DELHI,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
901,158,931,341,961,608,991,106,1021,148,1051,180,1081,379,1111,575,1141,104,1171,292,,,,,,,,
902,91,932,68,962,232,992,120,1022,552,1052,143,1082,695,1112,111,1142,436,1172,634,,,,,,,,
903,144,933,485,963,194,993,531,1023,322,1053,89,1083,269,1113,124,1143,181,1173,163,,,,,,,,
904,146,934,220,964,209,994,206,1024,288,1054,50,1084,12,1114,422,1144,237,1174,100,,,,,,,,
905,287,935,44,965,235,995,125,1025,424,1055,76,1085,208,1115,543,1145,82,1175,121,,,,,,,,
906,225,936,407,966,436,996,168,1026,144,1056,190,1086,294,1116,177,1146,140,1176,144,,,,,,,,
907,208,937,572,967,161,997,385,1027,391,1057,138,1087,227,1117,140,1147,90,1177,110,,,,,,,,
908,411,938,229,968,97,998,603,1028,527,1058,206,1088,640,1118,237,1148,276,1178,595,,,,,,,,
909,164,939,398,969,610,999,142,1029,318,1059,111,1089,496,1119,196,1149,160,1179,622,,,,,,,,
910,150,940,671,970,275,1000,70,1030,369,1060,447,1090,40,1120,262,1150,45,1180,161,,,,,,,,
911,177,941,224,971,297,1001,132,1031,366,1061,350,1091,631,1121,705,1151,343,1181,526,,,,,,,,
912,696,942,507,972,301,1002,222,1032,160,1062,547,1092,315,1122,371,1152,80,1182,441,,,,,,,,
913,147,943,157,973,396,1003,432,1033,178,1063,655,1093,208,1123,111,1153,87,1183,123,,,,,,,,
914,548,944,55,974,242,1004,226,1034,463,1064,220,1094,108,1124,95,1154,276,1184,83,,,,,,,,
915,239,945,423,975,220,1005,215,1035,209,1065,504,1095,133,1125,376,1155,186,1185,85,,,,,,,,
916,120,946,220,976,253,1006,527,1036,139,1066,538,1096,400,1126,174,1156,348,1186,95,,,,,,,,
917,328,947,299,977,314,1007,115,1037,415,1067,60,1097,86,1127,51,1157,458,1187,138,,,,,,,,
918,511,948,201,978,99,1008,467,1038,470,1068,635,1098,616,1128,256,1158,312,1188,606,,,,,,,,
919,396,949,165,979,97,1009,183,1039,343,1069,139,1099,256,1129,105,1159,363,1189,293,,,,,,,,
920,276,950,451,980,563,1010,234,1040,345,1070,119,1100,169,1130,366,1160,710,1190,333,,,,,,,,
921,587,951,189,981,261,1011,493,1041,156,1071,258,1101,28,1131,99,1161,211,1191,111,,,,,,,,
922,471,952,166,982,546,1012,213,1042,125,1072,398,1102,213,1132,204,1162,132,1192,141,,,,,,,,
923,90,953,502,983,165,1013,249,1043,651,1073,329,1103,84,1133,95,1163,247,1193,55,,,,,,,,
924,203,954,141,984,200,1014,10,1044,62,1074,118,1104,276,1134,247,1164,71,1194,351,,,,,,,,
925,521,955,563,985,159,1015,413,1045,106,1075,293,1105,85,1135,121,1165,453,1195,274,,,,,,,,
926,265,956,140,986,273,1016,249,1046,245,1076,143,1106,122,1136,364,1166,98,1196,266,,,,,,,,
927,523,957,250,987,292,1017,291,1047,86,1077,153,1107,274,1137,646,1167,45,1197,187,,,,,,,,
928,581,958,182,988,156,1018,220,1048,324,1078,277,1108,548,1138,435,1168,200,1198,118,,,,,,,,
929,50,959,242,989,166,1019,113,1049,528,1079,566,1109,67,1139,166,1169,89,1199,92,,,,,,,,
930,373,960,58,990,387,1020,51,1050,343,1080,61,1110,664,1140,270,1170,163,1200,143,,,,,,,,
Centre:,200101,MAHARAJA,AGRASEN,INSTITUTE,OF,"TECHNOLOGY,",PLOT,NO,"1,",CH,BHIM,SINGH,NAMBARDAR,"MARG,",SECTOR,"22,",PSP,"AREA,",ROHINI,"DELHI,",DELHI/NEW,NEET,(UG),2024,Page,No.,5
"DELHI,",DELHI,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,
1201,567,1231,333,1261,71,1291,225,1321,140,,,,,,,,,,,,,,,,,,
1202,196,1232,85,1262,48,1292,351,1322,252,,,,,,,,,,,,,,,,,,
1203,401,1233,165,1263,94,1293,354,1323,367,,,,,,,,,,,,,,,,,,
1204,304,1234,195,1264,238,1294,83,1324,99,,,,,,,,,,,,,,,,,,
1205,109,1235,93,1265,322,1295,136,1325,148,,,,,,,,,,,,,,,,,,
1206,551,1236,358,1266,593,1296,242,1326,692,,,,,,,,,,,,,,,,,,
1207,161,1237,296,1267,195,1297,113,1327,592,,,,,,,,,,,,,,,,,,
1208,249,1238,331,1268,136,1298,546,1328,407,,,,,,,,,,,,,,,,,,
1209,432,1239,233,1269,349,1299,65,1329,75,,,,,,,,,,,,,,,,,,
1210,554,1240,144,1270,307,1300,611,1330,158,,,,,,,,,,,,,,,,,,
1211,120,1241,103,1271,176,1301,155,1331,180,,,,,,,,,,,,,,,,,,
1212,271,1242,600,1272,236,1302,98,1332,246,,,,,,,,,,,,,,,,,,
1213,305,1243,602,1273,175,1303,46,1333,59,,,,,,,,,,,,,,,,,,
1214,216,1244,261,1274,120,1304,306,1334,179,,,,,,,,,,,,,,,,,,
1215,479,1245,317,1275,162,1305,325,1335,91,,,,,,,,,,,,,,,,,,
1216,335,1246,185,1276,152,1306,334,1336,245,,,,,,,,,,,,,,,,,,
1217,110,1247,152,1277,92,1307,174,1337,544,,,,,,,,,,,,,,,,,,
1218,162,1248,91,1278,328,1308,337,,,,,,,,,,,,,,,,,,,,
1219,494,1249,88,1279,625,1309,224,,,,,,,,,,,,,,,,,,,,
1220,114,1250,208,1280,268,1310,393,,,,,,,,,,,,,,,,,,,,
1221,90,1251,39,1281,134,1311,155,,,,,,,,,,,,,,,,,,,,
1222,44,1252,130,1282,171,1312,223,,,,,,,,,,,,,,,,,,,,
1223,196,1253,207,1283,226,1313,434,,,,,,,,,,,,,,,,,,,,
1224,307,1254,67,1284,252,1314,318,,,,,,,,,,,,,,,,,,,,
1225,559,1255,415,1285,513,1315,399,,,,,,,,,,,,,,,,,,,,
1226,227,1256,60,1286,2,1316,64,,,,,,,,,,,,,,,,,,,,
1227,147,1257,342,1287,203,1317,223,,,,,,,,,,,,,,,,,,,,
1228,233,1258,159,1288,449,1318,300,,,,,,,,,,,,,,,,,,,,
1229,651,1259,532,1289,627,1319,534,,,,,,,,,,,,,,,,,,,,
1230,111,1260,215,1290,118,1320,120,,,,,,,,,,,,,,,,,,,,
